id,post/keyword,comment/tweet,username,like count,replied to,reply count,2nd level comment/ reply,time created,majority_sent,majority_sarc,lang_id
29084,"Tabahnya raut wajah makcik ni ?? dalam hati allah yang tau ,semoga dipermudahkan urusan makcik dan keluarga ????????????#mangsabanjir2022 #baling #fy #fyp #fyp? #takbir #takbir #allahuakbar #allah #jellyjamujelita Publish: 6-7-2022",Ape yg terjadi kat baling sama mcm ape yg terjadi kat bentong last year. Sbb kerakusan manusia. Mesti byk pembalakkan kat ats sana,_bieyyyyy,145,---,5,No,6/7/2022,negative,notsarc,my
29085,"Tabahnya raut wajah makcik ni ?? dalam hati allah yang tau ,semoga dipermudahkan urusan makcik dan keluarga ????????????#mangsabanjir2022 #baling #fy #fyp #fyp? #takbir #takbir #allahuakbar #allah #jellyjamujelita Publish: 6-7-2022",btoi sama cm terjadi cm kg kmi kt bentong..smua kayu balak..,mekmera,3,_bieyyyyy,---,Yes,6/7/2022,negative,notsarc,my
29086,"Tabahnya raut wajah makcik ni ?? dalam hati allah yang tau ,semoga dipermudahkan urusan makcik dan keluarga ????????????#mangsabanjir2022 #baling #fy #fyp #fyp? #takbir #takbir #allahuakbar #allah #jellyjamujelita Publish: 6-7-2022",30 ribu ekar bang kt ataih bukit nuu,yatt_zainol,1,_bieyyyyy,---,Yes,6/7/2022,neutral,notsarc,my
29087,"Tabahnya raut wajah makcik ni ?? dalam hati allah yang tau ,semoga dipermudahkan urusan makcik dan keluarga ????????????#mangsabanjir2022 #baling #fy #fyp #fyp? #takbir #takbir #allahuakbar #allah #jellyjamujelita Publish: 6-7-2022",btl kan tp tu la fail VVIP mmg diam je lah kes ni,mizketumbar,1,_bieyyyyy,---,Yes,6/7/2022,negative,notsarc,cm
29088,Saya telah ke Bangunan Persekutuan dan Hospital Sultanah Aminah siang tadi sejurus menerima berita mengenai banjir yang naik mendadak. Semoga dipermudahkan urusan semua yang menghadapi kesulitan akibat banjir ini. #BangsaJohor #MajuJohor Publish: 2-8-2022,terbaik la.. terus turun.. buat apa yg patut..,linwanrai,37,---,0,No,3/8/2022,positive,notsarc,my
29089,Saya telah ke Bangunan Persekutuan dan Hospital Sultanah Aminah siang tadi sejurus menerima berita mengenai banjir yang naik mendadak. Semoga dipermudahkan urusan semua yang menghadapi kesulitan akibat banjir ini. #BangsaJohor #MajuJohor Publish: 2-8-2022,rasanya lebih baik sebelum terkena pergi periksa sebab dimerata tempat dah kena lebih dahulu..lagipun sepanjàng jalan pantai Lido dahulu dah terjadi,zaried653,25,---,0,No,3/8/2022,positive,notsarc,my
29090,Saya telah ke Bangunan Persekutuan dan Hospital Sultanah Aminah siang tadi sejurus menerima berita mengenai banjir yang naik mendadak. Semoga dipermudahkan urusan semua yang menghadapi kesulitan akibat banjir ini. #BangsaJohor #MajuJohor Publish: 2-8-2022,BN MENANG RAKYAT SENANG ??????,kenapaek01,18,---,0,No,3/8/2022,positive,sarc,my
29091,Saya telah ke Bangunan Persekutuan dan Hospital Sultanah Aminah siang tadi sejurus menerima berita mengenai banjir yang naik mendadak. Semoga dipermudahkan urusan semua yang menghadapi kesulitan akibat banjir ini. #BangsaJohor #MajuJohor Publish: 2-8-2022,Tq MB????... Dh brtahun parit kt HSA tu x dslenggara...,cti_isya,10,---,0,No,3/8/2022,positive,sarc,cm
29092,Saya telah ke Bangunan Persekutuan dan Hospital Sultanah Aminah siang tadi sejurus menerima berita mengenai banjir yang naik mendadak. Semoga dipermudahkan urusan semua yang menghadapi kesulitan akibat banjir ini. #BangsaJohor #MajuJohor Publish: 2-8-2022,mb kita mmg terbaik,top.globaljohnson,10,---,0,No,3/8/2022,positive,notsarc,my
29093,Saya telah ke Bangunan Persekutuan dan Hospital Sultanah Aminah siang tadi sejurus menerima berita mengenai banjir yang naik mendadak. Semoga dipermudahkan urusan semua yang menghadapi kesulitan akibat banjir ini. #BangsaJohor #MajuJohor Publish: 2-8-2022,bertahun dah masalah tu,sbond00707,5,---,0,No,3/8/2022,negative,notsarc,my
29094,Saya telah ke Bangunan Persekutuan dan Hospital Sultanah Aminah siang tadi sejurus menerima berita mengenai banjir yang naik mendadak. Semoga dipermudahkan urusan semua yang menghadapi kesulitan akibat banjir ini. #BangsaJohor #MajuJohor Publish: 2-8-2022,sabarlah dengan dugaan Dari allah ??,suzymanpathil,4,---,0,No,3/8/2022,positive,notsarc,my
29095,Saya telah ke Bangunan Persekutuan dan Hospital Sultanah Aminah siang tadi sejurus menerima berita mengenai banjir yang naik mendadak. Semoga dipermudahkan urusan semua yang menghadapi kesulitan akibat banjir ini. #BangsaJohor #MajuJohor Publish: 2-8-2022,Melihat apa permasalahan sebenarnya yang berlaku. Terbaik semoga Allah permudahkan segala urusan,mns5080,3,---,0,No,3/8/2022,positive,notsarc,my
29096,Saya telah ke Bangunan Persekutuan dan Hospital Sultanah Aminah siang tadi sejurus menerima berita mengenai banjir yang naik mendadak. Semoga dipermudahkan urusan semua yang menghadapi kesulitan akibat banjir ini. #BangsaJohor #MajuJohor Publish: 2-8-2022,"Terbaekkkkk, semoga Di permudahkn....",akma_yusoff_ayg,3,---,0,No,3/8/2022,positive,notsarc,my
29097,Saya telah ke Bangunan Persekutuan dan Hospital Sultanah Aminah siang tadi sejurus menerima berita mengenai banjir yang naik mendadak. Semoga dipermudahkan urusan semua yang menghadapi kesulitan akibat banjir ini. #BangsaJohor #MajuJohor Publish: 2-8-2022,Tq MB johor,acik_kulai,2,---,0,No,3/8/2022,positive,notsarc,cm
29098,Semoga semuanya selamat ???? #banjir2022 #banjirbaling #pelajaryayasankhairiah #pray #kgiboi Publish: 4-7-2022,Alhamdulillah air dah semakin surut .. Terima kasih semua yg mendoakan ??,_amrasyf,357,---,4,No,5/7/2022,positive,notsarc,my
29099,Semoga semuanya selamat ???? #banjir2022 #banjirbaling #pelajaryayasankhairiah #pray #kgiboi Publish: 4-7-2022,kmi balai bomba kampong berjaya kmi nk turun sna keadan sekarang mcm mna masih teqok ka,acikaor182,1,_amrasyf,---,Yes,5/7/2022,positive,notsarc,my
29100,Semoga semuanya selamat ???? #banjir2022 #banjirbaling #pelajaryayasankhairiah #pray #kgiboi Publish: 4-7-2022,tpi tu la ad yg ibu mengandung hilang n oqang tua lumpuh tu xleh nk terbayang uhh,_.acik._,1,mohd_oubaid99,---,Yes,5/7/2022,positive,notsarc,my
29101,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,Projek naik bak cendawan slps hujan.. tapi Sistem perparitan Dan tapak tebatan banjir tiada,rudyputrahjzulfakar,90,---,2,No,25/4/2022,negative,sarc,my
29102,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,nak jimat pakai sistem perparitan sedia ada. ??,cikspencer,2,rudyputrahjzulfakar,---,Yes,25/4/2022,negative,sarc,my
29103,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,Hebat Jasa Najib ??,rakun545,2,rudyputrahjzulfakar,---,Yes,25/4/2022,positive,sarc,my
29104,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,tahun ni ja dah berapa kali banjir ????,mrbuncit931,58,---,5,No,25/4/2022,negative,notsarc,my
29105,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,kalau bljr geog mesti tau musim tenkujuh sampai bulan brp sebenarnya,maiboy._,1,mrbuncit931,---,Yes,25/4/2022,neutral,notsarc,my
29106,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,tak ingat dah lama tinggai sekolah ????.. takkan tak ada apa2 inisiatif nak kurangkan banjir? ????,mrbuncit931,1,mrbuncit931,---,Yes,25/4/2022,negative,notsarc,my
29107,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,mmg ah tpi tahun ii sblum ni x smpai bnjir brpa kali mcm thun ni,afiqawekgais,0,mrbuncit931,---,Yes,29/4/2022,neutral,notsarc,my
29108,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,kuasa allah ujian dibulan ramadhan,liyzasajee,0,mrbuncit931,---,Yes,29/4/2022,positive,notsarc,my
29109,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,"TAK PELIK DAN TAK HAIRAN,KALAU DH HILANG DARI PETA TU BARU HAIRAN DAN PELIK.",malomlah,1,mrbuncit931,---,Yes,25/4/2022,positive,sarc,my
29110,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,berapa lama lagi mahu menghadapi masalah ni? kenapa belum ada tindakan yang bernas. hopeless ministers and government!,mahaletchimikrishnasamy,19,---,2,No,25/4/2022,negative,notsarc,cm
29111,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,cannot solve. no more place to store the rainwater bah??,sunsetpeter,1,mahaletchimikrishnasamy,---,Yes,25/4/2022,negative,notsarc,cm
29112,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,sesiapa yg buat research pasal KL. Depa tahu kelemahan KL??,adib_mahzuz,20,---,0,No,25/4/2022,negative,notsarc,cm
29113,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,Negara Maju Vision 2020. Buat pembangunan Pesat Tanpa Saliran & Pembentungan yg Memandai..??????,prinze68,8,---,0,No,25/4/2022,negative,sarc,cm
29114,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,kesalahan apa lagi yang HambaNYA lakukan lagi ni,abangcamrymerah,44,---,7,No,25/4/2022,positive,notsarc,my
29115,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,longkang sumbat x de jln keluar utk air..tu je silapnya,bon_bon1206,8,abangcamrymerah,---,Yes,25/4/2022,negative,notsarc,my
29116,14 laluan utama sekitar KL dinaiki air tadi. 25 APR 2022. #beritaditiktok #TrendingNewsMalaysia #BANJIR #fyp Publish: 25-4-2022,KESALAHNYA ADELAH LONGKANG TERSUMBAT,hanyabulu,12,abangcamrymerah,---,Yes,25/4/2022,negative,notsarc,my
29117,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,ya allah.smoga cepat surut air ini,9oniqvirgo,29,---,0,No,8/3/2022,positive,notsarc,my
29118,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,semoga hujan itu penghapus dosa2 kecik dan semoga covid pergi jauh dari muka bumi??,ribbeqqa_ika,17,---,0,No,7/3/2022,positive,notsarc,my
29119,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,"Jauhi yg dilarang Nya dan kerjakan yg diwajibkan Nya.
jgn PRN seperti pesta, berkumpul dgn SOP longar tapi ketat ke mesjid sholat jum'at.",putrajay_a,14,---,0,No,7/3/2022,positive,notsarc,my
29120,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,"Allah dah tunjuk,apa tindakan kita,semoga dipermudahkan segalanya ??????",safarrul1984,13,---,0,No,8/3/2022,positive,notsarc,my
29121,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,ni la tanda2 Bila saf di masjid tak di rapat kan.allah tunjukan satu persatu kuasa nya,dahari73,7,---,0,No,8/3/2022,positive,notsarc,my
29122,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,Yang pelik nya hujan lebat biasa pun banjir sampai macam ni kat kulai pun banjir????,sarahskaft,6,---,0,No,8/3/2022,negative,notsarc,my
29123,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,betul ke ni. kl bnjir plk. Terengganu baru je lepas????,matbudin766,5,---,1,No,8/3/2022,neutral,notsarc,my
29124,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,ya 7.3.22 hujan lebat lebih 1jam,deeniberahem5504,1,matbudin766,---,Yes,9/3/2022,neutral,notsarc,my
29125,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,"teguran allah s.w.t pd kita sume. byg kn penduduk terdesak, klcc diserbu ntk bekalan mcm mydin dulu",abe.yon,2,---,0,No,8/3/2022,neutral,notsarc,my
29126,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,Kalau bukak masjid mesti tak mcmni . Tak pnah jadi mcmni . Allah uji satu2 .,syazana2512,3,---,0,No,8/3/2022,positive,notsarc,my
29127,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,"Allahu Akbar,KWSP bru jer keluar...kesiannya nk repair semua mahal...raya da DKT tgl beberapa hari jer lg...??????semua NIE adala ujian Allah...",sitiatikazara42,2,---,0,No,26/4/2022,positive,notsarc,my
29128,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,Allah nak raya jadi mcm ni kena banyak bersabar la dugaan??????????,sahidomar_,2,---,0,No,26/4/2022,positive,notsarc,my
29129,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,Kalo saya menangis smpi kuow air mata tngk knderaan tenggelam mcm ni..????????????????????,iwanlove,2,---,0,No,8/3/2022,neutral,notsarc,my
29130,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,"buka lah kembali rumah allah tempat kita memohon,segala musibah akan segera hilang,ini adalah teguran allah,PLS buka kembali masjid.",bosdarling20.522,1,---,0,No,8/3/2022,positive,notsarc,my
29131,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,Seriesly KLCC?,ayie82labuan,1,---,0,No,8/3/2022,neutral,notsarc,en
29132,#banjir#klcc #ya Allah selamatkanlah kami semua Publish: 7-3-2022,Tuhan dah bg cash slow n steady..masih ada yg lalai..musibah demi musibah melanda bumi malaysia skrg,azliehafiz,1,---,0,No,8/3/2022,positive,sarc,cm
29133,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,maksiat bnyak sangat ditutupi dngan duit??,hidupbiasa222,13,---,0,No,7/3/2022,negative,sarc,my
29134,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,"sedihnya..
ni lah pasal Salah satu sebab kenapa duit kwsp diperlukan...takkan nak buat pinjaman..hurmmm",kembali77,7,---,1,No,7/3/2022,negative,notsarc,my
29135,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,masalahnya pinjaman pun tak lulus,wakintong,1,kembali77,---,Yes,7/3/2022,negative,notsarc,my
29136,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,solat kena rapatkan saf...zina pun bermaharaja lela dah...jauhkan zina..benda tu perosak bangsa dan antara dosa yg tuhan balas dkat dunia sblm akhirat,koerodriguez,6,---,0,No,7/3/2022,neutral,notsarc,my
29137,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,Ya Allah ketuk lah hati pak menteri semua buka lah masjid.rapatkan saf.buat solat hajat.,faizal_zalo,5,---,0,No,7/3/2022,positive,sarc,my
29138,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,penuhkan masjid n rapatkan saf....insyaAllah...,sitihajar8408,5,---,0,No,7/3/2022,positive,notsarc,my
29139,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,"Kalau Allah s.w.t kata “Jadi”, maka jadilah..siapa kita nk lawan takdir allah...",cikcoffee91,4,---,0,No,7/3/2022,positive,notsarc,my
29140,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,"walhal hujan lebat baru setakat 3 jam gitu.. tetiba dah banjir serupa mcm org kampung kena banjir.. sama2 rasa.. ya Allah, ampuni lah kami ??",danioynickman,4,---,0,No,7/3/2022,positive,notsarc,my
29141,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,global warming this is just the beginning,050pete,4,---,0,No,7/3/2022,negative,notsarc,en
29142,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,jgn start engine bukk bonet cabut battery,kambinggggg.u,2,---,0,No,7/3/2022,neutral,notsarc,cm
29143,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,Solatlah spt yg dianjurkan..rapatkan saf. Biarkan mereka di luar sana dgn cara mrk..mohonlah padaNya keselamatan dan perlindungan.,_uleenilee_,1,---,0,No,7/3/2022,positive,notsarc,my
29144,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,This parking lot is not a new news btw. It happened almost every year. The parking management should take a preventative measure like send,wanderlust_sumandak,0,---,0,No,7/3/2022,negative,notsarc,en
29145,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,GLOBAL WARMING LA. GOD ASKS YOU TO SOLVE IT. NOT JUST PRAY TO HIM. TAKE RESPONSIBILITY TO SOLVE IT!,lokam683,0,---,0,No,7/3/2022,negative,sarc,en
29146,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,kalau semua booster mesti X jadi mcm ni????????,kalauhari2mcmni,0,---,0,No,7/3/2022,negative,sarc,cm
29147,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,so much money here and so much water to,zainalsaad1,0,---,0,No,7/3/2022,negative,notsarc,en
29148,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,ape pun rakyat malaysia kena bljr redho lps ni selagi kita xjaga kedaulatan agama kita...lps ni lg padu??,aljojo2020,0,---,0,No,7/3/2022,positive,sarc,my
29149,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,Nak gi masjid solat jumaat tak di bagi… ambiklah hujan tu.,kakpinky,0,---,0,No,7/3/2022,negative,notsarc,my
29150,Banjir Kilat Terkini di KL 7.3.22. #banjir #flashflood #klbanjir #klbanjirkilat Publish: 7-3-2022,smart tunnel x function ke?,piaeffa,0,---,0,No,7/3/2022,negative,notsarc,cm
29151,#banjir2021 #giant Publish: 18-12-2021,"zaman dah maju eh skrg
blh mandi sambil shopping??",haziqx06,85,---,3,No,18/12/2021,positive,sarc,cm
29152,#banjir2021 #giant Publish: 18-12-2021,betul2 kat shopping pun boleh mandi ...????????,danny.touchmyvheart,0,haziqx06,---,Yes,19/12/2021,negative,sarc,cm
29153,#banjir2021 #giant Publish: 18-12-2021,Alhamdulillah ikan pun pada berenang dan soping ke mal??,iksansaputra23,8,---,0,No,19/12/2021,positive,sarc,cm
29154,#banjir2021 #giant Publish: 18-12-2021,semoga kinder joy selamat????,_ilham04,9,---,0,No,19/12/2021,neutral,notsarc,cm
29155,#banjir2021 #giant Publish: 18-12-2021,kalian semua rakyat Malaysia kuat menghadapi ujian dari Allah aamiin aamiin ya Rabb ??????????????????????,nanarasyid825,6,---,0,No,19/12/2021,positive,notsarc,my
29156,Banjir dekat Shah Alam . Mintak org shah alam berhati-hati. ??????#banjir2021 #banjir #banjirshahalam2021 #fyp #viral Publish: 18-12-2021,"hello, nak tnya, bhgian tmpt parking dekat kg tu naik air tak? ??.. blh tak awak tnjuk vdeo bhgian parking kreta tu ??",feraa_95,24,---,0,No,19/12/2021,neutral,notsarc,cm
29157,Banjir dekat Shah Alam . Mintak org shah alam berhati-hati. ??????#banjir2021 #banjir #banjirshahalam2021 #fyp #viral Publish: 18-12-2021,smoge smue slamat sdare Melayu. salam dri Indonesia madura,hore.asser,8,---,0,No,19/12/2021,positive,notsarc,my
29158,Banjir dekat Shah Alam . Mintak org shah alam berhati-hati. ??????#banjir2021 #banjir #banjirshahalam2021 #fyp #viral Publish: 18-12-2021,dia yg dilangit memberi peringataan????,4malan,5,---,0,No,19/12/2021,positive,notsarc,my
29159,Banjir dekat Shah Alam . Mintak org shah alam berhati-hati. ??????#banjir2021 #banjir #banjirshahalam2021 #fyp #viral Publish: 18-12-2021,rumah sya baru nk naik air... rumah jiran dh tenggelam... semoga rumah ku terselamat ????,norhidayahothman5,5,---,2,No,19/12/2021,neutral,notsarc,my
29160,Banjir dekat Shah Alam . Mintak org shah alam berhati-hati. ??????#banjir2021 #banjir #banjirshahalam2021 #fyp #viral Publish: 18-12-2021,air ade lgi ke,tuan101094,1,norhidayahothman5,---,Yes,23/12/2021,neutral,notsarc,my
